Index,0.00–0.02,0.02–0.04,0.04–0.06,0.06–0.10,0.10–0.20,0.20–0.40,0.40–0.50
2680,11545277.0,39715182.0,61430729.0,41896776.0,16009711.0,10195433.0,31887418.0
2681,11556153.0,39780958.0,61449545.0,41948174.0,16019252.0,10197086.0,31900775.0
2682,11557471.0,39784425.0,61467701.0,41949287.0,16019675.0,10198954.0,31904672.0
2683,11591796.0,39889183.0,61469894.0,41963316.0,16020210.0,10203817.0,31905813.0
2684,11593201.0,39898227.0,61487779.0,41990676.0,16023124.0,10208748.0,31908133.0
2685,11595937.0,39941949.0,61489554.0,41994192.0,16024095.0,10217773.0,31926490.0
2686,11598246.0,39974624.0,61510316.0,41994268.0,16026400.0,10219799.0,31938224.0
2687,11599703.0,39987658.0,61551510.0,42004785.0,16027873.0,10223549.0,31939710.0
2688,11600322.0,40000273.0,61572339.0,42009189.0,16028569.0,10224306.0,31981432.0
2689,11608554.0,40045821.0,61582424.0,42026669.0,16029530.0,10226146.0,32022251.0
2690,11611072.0,40061656.0,61647219.0,42037457.0,16039333.0,10228699.0,32140287.0
2691,11620008.0,40072148.0,61699392.0,42042628.0,16043246.0,10232312.0,32265513.0
2692,11622926.0,40161330.0,61736840.0,42060320.0,16045679.0,10236231.0,32265839.0
2693,11626726.0,40196161.0,61743888.0,42069984.0,16046324.0,10243186.0,32325571.0
2694,11629397.0,40249980.0,61752890.0,42080734.0,16054494.0,10246733.0,32328968.0
2695,11629557.0,40265361.0,61757865.0,42087454.0,16054623.0,10246815.0,32336577.0
2696,11629634.0,40290461.0,61757980.0,42101978.0,16055088.0,10246864.0,32354990.0
2697,11631611.0,40299997.0,61761724.0,42106642.0,16059399.0,10253082.0,32366548.0
2698,11631749.0,40307832.0,61762550.0,42146320.0,16067305.0,10254475.0,32403641.0
2699,11632728.0,40345108.0,61770485.0,42187297.0,16067472.0,10257404.0,32477484.0
2700,11640541.0,40398137.0,61802599.0,42191843.0,16069077.0,10278372.0,32478849.0
2701,11641429.0,40466814.0,61890534.0,42193375.0,16069695.0,10280505.0,32479990.0
2702,11646618.0,40534780.0,61895443.0,42194608.0,16073210.0,10283950.0,32484429.0
2703,11648854.0,40567159.0,61898524.0,42194690.0,16075563.0,10284418.0,32484687.0
2704,11649533.0,40569669.0,61907982.0,42194802.0,16079190.0,10286313.0,32485560.0
2705,11650042.0,40571132.0,61941327.0,42321222.0,16080899.0,10287084.0,32523195.0
2706,11651059.0,40576092.0,61942178.0,42326720.0,16096087.0,10287742.0,32527128.0
2707,11655409.0,40584032.0,61942429.0,42343111.0,16101243.0,10291007.0,32547868.0
2708,11655820.0,40590982.0,61946692.0,42349848.0,16108370.0,10291812.0,32573900.0
2709,11658595.0,40591425.0,61947082.0,42350811.0,16114674.0,10292769.0,32615223.0
2710,11658844.0,40597472.0,61954879.0,42355753.0,16125695.0,10294965.0,32631388.0
2711,11660384.0,40600588.0,61954952.0,42362645.0,16144345.0,10295257.0,32648738.0
2712,11661183.0,40605832.0,61960080.0,42368193.0,16151886.0,10300309.0,32657378.0
2713,11662117.0,40616033.0,61977431.0,42372846.0,16156745.0,10302333.0,32686658.0
2714,11665926.0,40632510.0,61995573.0,42383074.0,16158683.0,10302457.0,32709444.0
2715,11668683.0,40643726.0,61997865.0,42391446.0,16168007.0,10304374.0,32847711.0
2716,11670272.0,40646865.0,61998444.0,42396392.0,16168311.0,10304541.0,32923871.0
2717,11671741.0,40653286.0,61999669.0,42422051.0,16168721.0,10305322.0,32938085.0
2718,11672587.0,40653516.0,62009039.0,42426470.0,16176203.0,10309098.0,32955423.0
2719,11678300.0,40653810.0,62009777.0,42429159.0,16185624.0,10309836.0,32957216.0
2720,11685415.0,40653855.0,62017115.0,42463966.0,16186580.0,10310449.0,32968312.0
2721,11693393.0,40656709.0,62018024.0,42491264.0,16188170.0,10311759.0,32992631.0
2722,11695389.0,40668999.0,62018066.0,42552486.0,16188192.0,10312905.0,32994257.0
2723,11697079.0,40669536.0,62022799.0,42552869.0,16190686.0,10314934.0,32994715.0
2724,11700334.0,40674236.0,62023067.0,42554374.0,16192968.0,10322633.0,32998654.0
2725,11704692.0,40680630.0,62023879.0,42556503.0,16194635.0,10333423.0,32999345.0
2726,11717997.0,40689413.0,62041428.0,42565606.0,16203580.0,10333596.0,33008905.0
2727,11726692.0,40691495.0,62046549.0,42573592.0,16205156.0,10334090.0,33012060.0
2728,11726827.0,40696635.0,62053017.0,42575239.0,16212621.0,10334478.0,33016358.0
2729,11734616.0,40697978.0,62057928.0,42592279.0,16216071.0,10335781.0,33017074.0
2730,11736188.0,40701392.0,62064958.0,42596070.0,16216217.0,10339344.0,33018008.0
2731,11747810.0,40702795.0,62065610.0,42607279.0,16225426.0,10342418.0,33019299.0
2732,11748626.0,40703907.0,62067148.0,42609557.0,16225495.0,10345394.0,33020446.0
2733,11749491.0,40703957.0,62090535.0,42623967.0,16225799.0,10347418.0,33023810.0
2734,11751303.0,40704103.0,62105880.0,42665213.0,16229269.0,10349320.0,33068563.0
2735,11754944.0,40706390.0,62108891.0,42671576.0,16231515.0,10351158.0,33095891.0
2736,11766259.0,40707396.0,62116156.0,42672411.0,16232994.0,10351672.0,33105028.0
2737,11773093.0,40708246.0,62117067.0,42681088.0,16234466.0,10357002.0,33105897.0
2738,11790408.0,40713006.0,62122606.0,42702852.0,16237741.0,10361312.0,33114503.0
2739,11790812.0,40713314.0,62137324.0,42709034.0,16239376.0,10361819.0,33139691.0
2740,11796769.0,40726435.0,62142649.0,42715150.0,16240118.0,10365407.0,33140472.0
2741,11801698.0,40738696.0,62150128.0,42716468.0,16242568.0,10381623.0,33150503.0
2742,11801985.0,40746422.0,62174867.0,42727248.0,16242922.0,10383981.0,33156742.0
2743,11809291.0,40754417.0,62209688.0,42727275.0,16247239.0,10384819.0,33161127.0
2744,11810785.0,40762637.0,62209881.0,42733946.0,16250114.0,10392595.0,33161225.0
2745,11811499.0,40796161.0,62218528.0,42741260.0,16252822.0,10405327.0,33164804.0
2746,11825277.0,40801731.0,62253681.0,42742509.0,16256912.0,10410494.0,33173883.0
2747,11826062.0,40818048.0,62296349.0,42743825.0,16258287.0,10413126.0,33276853.0
2748,11827675.0,40827934.0,62305313.0,42752943.0,16259265.0,10415463.0,33285053.0
2749,11828328.0,40832182.0,62332436.0,42754050.0,16261514.0,10415497.0,33294353.0
2750,11832423.0,40845370.0,62337622.0,42757488.0,16262545.0,10429601.0,33316546.0
2751,11842929.0,40845598.0,62352243.0,42765043.0,16277630.0,10429663.0,33319388.0
2752,11846590.0,40856158.0,62372813.0,42781384.0,16279468.0,10441438.0,33325516.0
2753,11851392.0,40865789.0,62474676.0,42786729.0,16304040.0,10456586.0,33341688.0
2754,11863244.0,40870220.0,62521657.0,42800271.0,16322738.0,10465120.0,33357715.0
2755,11867142.0,40884481.0,62526224.0,42802736.0,16325865.0,10467704.0,33401707.0
2756,11868358.0,40905618.0,62541340.0,42810108.0,16354534.0,10469230.0,33402829.0
2757,11871372.0,40935377.0,62564224.0,42816319.0,16362265.0,10471836.0,33469746.0
2758,11872306.0,40964313.0,62576568.0,42821071.0,16379460.0,10492279.0,33470694.0
2759,11886193.0,40976558.0,62591460.0,42841898.0,16398077.0,10547805.0,33478381.0
2760,11906728.0,40980773.0,62641575.0,42857000.0,16399351.0,10614339.0,33488771.0
2761,11908136.0,41047090.0,62651187.0,42857648.0,16408126.0,10619014.0,33518353.0
2762,11909306.0,41048314.0,62675535.0,42865374.0,16412764.0,10620275.0,33529766.0
2763,11914187.0,41103181.0,62683275.0,42903265.0,16415879.0,10620386.0,33544075.0
2764,11914198.0,41115893.0,62704332.0,42917323.0,16424096.0,10624190.0,33551100.0
2765,11915729.0,41121188.0,62730678.0,42917494.0,16454004.0,10624926.0,33565169.0
2766,11916699.0,41121400.0,62731992.0,42957359.0,16460637.0,10633313.0,33581955.0
2767,11917922.0,41136375.0,62786373.0,42965441.0,16470481.0,10636083.0,33604042.0
2768,11919000.0,41157631.0,62812800.0,42965841.0,16470749.0,10638846.0,33615255.0
2769,11923718.0,41182001.0,62813844.0,42971962.0,16479128.0,10640201.0,33622242.0
2770,11923870.0,41186391.0,62814379.0,42973935.0,16485885.0,10640800.0,33634479.0
2771,11932925.0,41204883.0,62815607.0,42979444.0,16506016.0,10640846.0,33651725.0
2772,11933034.0,41212812.0,62820660.0,42979553.0,16506382.0,10641633.0,33654315.0
2773,11934028.0,41220079.0,62846865.0,42983135.0,16507212.0,10646671.0,33675900.0
2774,11937686.0,41221214.0,62851047.0,42983587.0,16507826.0,10671078.0,33713639.0
2775,11941098.0,41232344.0,62879392.0,43007745.0,16508080.0,10675497.0,33730464.0
2776,11943412.0,41234426.0,62893647.0,43046929.0,16508484.0,10680221.0,33734012.0
2777,11953774.0,41238339.0,62896170.0,43056562.0,16511863.0,10683471.0,33734493.0
2778,11954279.0,41239240.0,62902072.0,43058697.0,16511991.0,10705007.0,33765616.0
2779,11962826.0,41256807.0,62905436.0,43065743.0,16519238.0,10709171.0,33778434.0
2780,11970500.0,41271229.0,62905834.0,43068208.0,16526628.0,10714616.0,33789043.0
2781,11972278.0,41284713.0,,43071349.0,16528914.0,10715244.0,33794510.0
2782,11974122.0,41312720.0,,43079788.0,16532751.0,10715404.0,33799280.0
2783,11974966.0,41325839.0,,43080076.0,16536324.0,10719527.0,33819415.0
2784,11975974.0,41332721.0,,43118017.0,16536414.0,10721173.0,33821577.0
2785,11976043.0,41335558.0,,43119237.0,16546134.0,10724637.0,33847253.0
2786,11976048.0,41342338.0,,43122000.0,16552964.0,10726917.0,33880729.0
2787,11977863.0,41358394.0,,43133584.0,16556133.0,10742932.0,33894463.0
2788,11981692.0,41358801.0,,43133885.0,16561203.0,10747557.0,33907909.0
2789,11982371.0,41361113.0,,43156272.0,16562007.0,10749074.0,33913322.0
2790,12008305.0,41377268.0,,43194841.0,16572601.0,10751211.0,33914208.0
2791,12011271.0,41382503.0,,43223862.0,16578621.0,10753237.0,33925843.0
2792,12012596.0,41382680.0,,43232488.0,16602540.0,10755153.0,33947730.0
2793,12025280.0,41395399.0,,43233080.0,16603291.0,10765986.0,33952620.0
2794,12029401.0,41415482.0,,43249591.0,16604704.0,10769074.0,33971914.0
2795,12032371.0,41416259.0,,43254695.0,16605201.0,10773298.0,33975181.0
2796,12033377.0,41419271.0,,43260659.0,16609653.0,10775663.0,34001058.0
2797,12042612.0,41439115.0,,43264703.0,16613423.0,10777752.0,34025756.0
2798,12048536.0,41485158.0,,43273635.0,16615735.0,10790905.0,34025983.0
2799,12053209.0,41487136.0,,43283382.0,16616033.0,10792499.0,34849599.0
2800,12057421.0,41494512.0,,43293314.0,16623326.0,10792645.0,34854324.0
2801,12059113.0,41515918.0,,43311088.0,16627913.0,10793175.0,34860332.0
2802,12060245.0,41519220.0,,43313192.0,16628169.0,10793561.0,34883210.0
2803,12061539.0,41524709.0,,43336220.0,16629718.0,10797475.0,34891416.0
2804,12063253.0,41525962.0,,43352309.0,16630029.0,10810739.0,34950604.0
2805,12069349.0,41535978.0,,43356102.0,16632493.0,10817546.0,34975232.0
2806,12070055.0,41538983.0,,43363170.0,16633096.0,10819210.0,34980465.0
2807,12076491.0,41541647.0,,43372684.0,16640901.0,10823506.0,34994192.0
2808,12079214.0,41547523.0,,43374302.0,16642147.0,10828267.0,35041288.0
2809,12082618.0,41548975.0,,43376364.0,16645130.0,10828300.0,35052815.0
2810,12082642.0,41549742.0,,43381988.0,16647345.0,10829979.0,35315167.0
2811,12089978.0,41558947.0,,43387184.0,16650135.0,10831812.0,35442299.0
2812,12111559.0,41570990.0,,43401880.0,16660162.0,10834078.0,35478142.0
2813,12133557.0,41597571.0,,43414959.0,16663642.0,10835246.0,35483471.0
2814,12176463.0,41604393.0,,43425523.0,16664503.0,10886616.0,35507735.0
2815,12188838.0,41608175.0,,43435676.0,16664558.0,10887314.0,35510689.0
2816,12190021.0,41616013.0,,43452846.0,16665271.0,10887482.0,35512648.0
2817,12205642.0,41622406.0,,43535101.0,16668683.0,10887771.0,35519475.0
2818,12213509.0,41641905.0,,43543551.0,16675392.0,10887925.0,35556192.0
2819,12224813.0,41657181.0,,43551990.0,16685469.0,10891172.0,35559352.0
2820,12228406.0,41678537.0,,43568726.0,16692401.0,10894564.0,35590249.0
2821,12234721.0,41704116.0,,43570045.0,16697465.0,10897794.0,35592296.0
2822,12234802.0,41714855.0,,43571011.0,16698652.0,10897878.0,35740794.0
2823,12249286.0,41721910.0,,43581721.0,16700451.0,10903249.0,35743143.0
2824,12251243.0,41745491.0,,43592134.0,16702663.0,10903699.0,35767216.0
2825,12268945.0,41756972.0,,43599951.0,16704641.0,10907703.0,35768898.0
2826,12272390.0,41768734.0,,43645364.0,16709072.0,10909444.0,35769647.0
2827,12279584.0,41770398.0,,43648458.0,16709853.0,10915003.0,35777675.0
2828,12282659.0,41772739.0,,43668473.0,16710791.0,10917506.0,35780519.0
2829,12289073.0,41775253.0,,43719939.0,16712280.0,10918020.0,35783494.0
2830,12304313.0,41787135.0,,43721383.0,16716344.0,10919740.0,35796236.0
2831,12313329.0,41790423.0,,43736577.0,16719751.0,10919774.0,35826683.0
2832,12338907.0,41807061.0,,43739119.0,16723730.0,10922146.0,35842923.0
2833,12360521.0,41807220.0,,43740693.0,16726068.0,10934515.0,35868219.0
2834,12364545.0,41810600.0,,43871347.0,16728029.0,10941849.0,35877010.0
2835,12369521.0,41810790.0,,43881577.0,16729138.0,10942744.0,35945343.0
2836,12372725.0,41815818.0,,43887927.0,16730464.0,10946100.0,36067873.0
2837,12375102.0,41816719.0,,43891429.0,16740575.0,10955620.0,36071598.0
2838,12377918.0,41821932.0,,43892850.0,16740742.0,10963721.0,36076576.0
2839,12378727.0,41827393.0,,43897590.0,16741497.0,10973672.0,36131085.0
2840,12382114.0,41830113.0,,43946155.0,16748384.0,10974962.0,36203280.0
2841,12384671.0,41831299.0,,43947368.0,16759102.0,10975285.0,36206453.0
2842,12393909.0,41832049.0,,43971870.0,16781008.0,10979521.0,36225837.0
2843,12394923.0,41842164.0,,43973447.0,16788820.0,10980034.0,36233045.0
2844,12414386.0,41848449.0,,44014470.0,16790505.0,10981150.0,36235121.0
2845,12416478.0,41861030.0,,44040377.0,16796481.0,10985970.0,36241638.0
2846,12417695.0,41867364.0,,44078335.0,16796590.0,10990681.0,36244391.0
2847,12417939.0,41870027.0,,44088711.0,16811167.0,10996272.0,36244767.0
2848,12436052.0,41896236.0,,44092753.0,16811217.0,10997709.0,36245795.0
2849,12464618.0,41932236.0,,44094550.0,16812202.0,11012899.0,36249183.0
2850,12466655.0,41938906.0,,44094969.0,16813112.0,11015366.0,36253844.0
2851,12479773.0,42053206.0,,44110237.0,16813302.0,11015459.0,36259121.0
2852,12487427.0,42084169.0,,44110722.0,16824933.0,11015873.0,36269896.0
2853,12492546.0,42088552.0,,44124549.0,16856681.0,11022492.0,36273719.0
2854,12493220.0,42095273.0,,44141050.0,16867003.0,11026397.0,36277250.0
2855,12505637.0,42117952.0,,44163825.0,16882655.0,11044914.0,36287378.0
2856,12505899.0,42121736.0,,44191490.0,16894293.0,11046619.0,36305164.0
2857,12509032.0,42126426.0,,44217626.0,16945822.0,11052890.0,36330118.0
2858,12510917.0,42134248.0,,44218248.0,16947769.0,11054601.0,36404707.0
2859,12515857.0,42135609.0,,44219189.0,16948434.0,11054892.0,36425351.0
2860,12530581.0,42177206.0,,44223893.0,16950588.0,11055006.0,36427293.0
2861,12531403.0,42220353.0,,44227232.0,16957764.0,11055714.0,36530549.0
2862,12533742.0,42247806.0,,44227517.0,16960482.0,11059873.0,36557276.0
2863,12535617.0,42265007.0,,44242716.0,16960496.0,11061145.0,36557539.0
2864,12545364.0,42294394.0,,44307909.0,16962106.0,11063477.0,36559364.0
2865,12559831.0,42319952.0,,44314911.0,16962614.0,11064237.0,36559440.0
2866,12578048.0,42332082.0,,44332301.0,16962800.0,11070891.0,36559484.0
2867,12610125.0,42349570.0,,44369063.0,16966386.0,11072081.0,36564597.0
2868,12618730.0,42355169.0,,44375432.0,16971415.0,11073389.0,36567067.0
2869,12621785.0,42362522.0,,44395240.0,16977946.0,11076171.0,36577689.0
2870,12625923.0,42367093.0,,44397406.0,16979429.0,11078254.0,36577985.0
2871,12630026.0,42403171.0,,44402970.0,16980248.0,11078406.0,36611664.0
2872,12651422.0,42422708.0,,44408428.0,16994337.0,11087223.0,36613778.0
2873,12668393.0,42438611.0,,44414361.0,16996538.0,11091458.0,36678416.0
2874,12670407.0,42442994.0,,44427418.0,17007410.0,11092292.0,36711447.0
2875,12677041.0,42486773.0,,44459422.0,17009433.0,11094509.0,36743243.0
2876,12678271.0,42515250.0,,44505830.0,17009845.0,11115732.0,36783047.0
2877,12679217.0,42535896.0,,44506661.0,17017692.0,11116192.0,36791496.0
2878,12688464.0,42540199.0,,44507307.0,17032588.0,11123105.0,36797498.0
2879,12699290.0,42547303.0,,44507536.0,17041076.0,11135914.0,36800022.0
2880,12701572.0,42556581.0,,44515559.0,17059268.0,11137719.0,36807015.0
2881,12709193.0,42558640.0,,44516095.0,17068539.0,11143832.0,36809439.0
2882,12719902.0,42561330.0,,44520579.0,17069031.0,11144338.0,36816105.0
2883,12720284.0,42594120.0,,44576502.0,17075116.0,11149975.0,36819593.0
2884,12722900.0,42602142.0,,44584528.0,17076014.0,11151237.0,36822479.0
2885,12724886.0,42606805.0,,44614969.0,17076948.0,11154329.0,36830133.0
2886,12740613.0,42610413.0,,44615889.0,17077860.0,11167333.0,36832526.0
2887,12751594.0,42648604.0,,44640391.0,17078879.0,11171441.0,36839297.0
2888,12760179.0,42651103.0,,44680493.0,17080668.0,11174903.0,36840156.0
2889,12760287.0,42654564.0,,44734420.0,17084069.0,11179048.0,36841251.0
2890,12767178.0,42660816.0,,44737941.0,17084201.0,11179758.0,36842836.0
2891,12771835.0,42662283.0,,44755889.0,17085870.0,11185966.0,36914420.0
2892,12779499.0,42682485.0,,44757213.0,17086287.0,11186652.0,36919616.0
2893,12809953.0,42688958.0,,44766516.0,17095432.0,11190257.0,36921857.0
2894,12820220.0,42693572.0,,44767100.0,17102334.0,11193550.0,36932295.0
2895,12825783.0,42697611.0,,44778412.0,17111967.0,11194225.0,36932660.0
2896,12825892.0,42738203.0,,44782161.0,17114299.0,11199607.0,36936280.0
2897,12831900.0,42741835.0,,44786014.0,17115256.0,11199629.0,36945536.0
2898,12840377.0,42741983.0,,44787762.0,17121414.0,11204258.0,36946848.0
2899,12849637.0,42793285.0,,44788633.0,17128424.0,11224901.0,36953097.0
2900,12855334.0,42800996.0,,44800835.0,17134076.0,11228296.0,36956516.0
2901,12861006.0,42850887.0,,44806643.0,17144852.0,11230127.0,36962667.0
2902,12872724.0,42850932.0,,44806727.0,17147475.0,11233981.0,36963225.0
2903,12879398.0,42881800.0,,44814996.0,17153063.0,11236424.0,36966531.0
2904,12883878.0,42888038.0,,44818157.0,17171373.0,11238791.0,36969340.0
2905,12888569.0,42891292.0,,44821776.0,17184314.0,11240355.0,36970545.0
2906,12904421.0,42891934.0,,44822371.0,17187351.0,11243052.0,36971709.0
2907,12915893.0,42894188.0,,44824099.0,17194831.0,11244980.0,36989096.0
2908,12921292.0,42900432.0,,44836231.0,17195065.0,11247552.0,36989269.0
2909,12941679.0,42901192.0,,44838826.0,17196608.0,11248580.0,36992391.0
2910,12942311.0,42918569.0,,44871449.0,17196880.0,11251165.0,36996565.0
2911,12946694.0,42929630.0,,44900262.0,17214842.0,11253554.0,37001409.0
2912,12951060.0,42939673.0,,44907848.0,17227810.0,11254417.0,37211279.0
2913,12958873.0,42958030.0,,44914262.0,17231063.0,11255390.0,37266561.0
2914,12960692.0,42959518.0,,44941827.0,17242137.0,11257383.0,37271138.0
2915,12970434.0,43000980.0,,44960235.0,17252516.0,11257970.0,37272589.0
2916,12990024.0,43017539.0,,44960997.0,17252930.0,11259150.0,37292162.0
2917,12991291.0,43020568.0,,44961236.0,17256151.0,11260339.0,37297126.0
2918,12993378.0,43034783.0,,44963241.0,17259592.0,11261762.0,37302580.0
2919,12994907.0,43069624.0,,44966223.0,17261305.0,11263392.0,37309787.0
2920,13010019.0,43078205.0,,44967972.0,17262715.0,11266525.0,37314674.0
2921,13013137.0,43081651.0,,45100761.0,17262999.0,11270892.0,37316601.0
2922,13014446.0,43083031.0,,45119029.0,17264604.0,11271614.0,37318505.0
2923,13027287.0,43087701.0,,45145102.0,17266622.0,11271664.0,37322023.0
2924,13028144.0,43094174.0,,45153203.0,17272125.0,11277755.0,37322835.0
2925,13029764.0,43095497.0,,45177846.0,17275436.0,11285245.0,37323183.0
2926,13035803.0,43113350.0,,45181441.0,17281514.0,11286317.0,37328605.0
2927,13039102.0,43137919.0,,45186397.0,17282849.0,11292281.0,37330809.0
2928,13048559.0,43175179.0,,45221406.0,17286974.0,11299883.0,37331578.0
2929,13050866.0,43190372.0,,45222642.0,17287844.0,11303676.0,37332481.0
2930,13056269.0,43227592.0,,45225018.0,17292154.0,11305191.0,37341953.0
2931,13056603.0,43245735.0,,45229572.0,17294286.0,11318255.0,37349737.0
2932,13056861.0,43245933.0,,45232920.0,17298146.0,11324164.0,37352849.0
2933,13059641.0,43247475.0,,45238795.0,17304195.0,11333305.0,37354805.0
2934,13060633.0,43255220.0,,45259631.0,17313454.0,11334577.0,37360159.0
2935,13106905.0,43256437.0,,45261758.0,17313977.0,11336475.0,37396120.0
2936,13131167.0,43265184.0,,45263245.0,17314655.0,11338707.0,37402304.0
2937,13137472.0,43272302.0,,45264788.0,17321262.0,11347455.0,37458009.0
2938,13139238.0,43272529.0,,45264905.0,17324003.0,11350080.0,37468445.0
2939,13140039.0,43288274.0,,45265186.0,17329725.0,11354592.0,37492316.0
2940,13145847.0,43295927.0,,45266033.0,17330080.0,11364998.0,37497339.0
2941,13147404.0,43338218.0,,45266471.0,17330659.0,11368551.0,37499139.0
2942,13154555.0,43343834.0,,45315346.0,17334638.0,11369714.0,37515333.0
2943,13161163.0,43345985.0,,45317026.0,17334907.0,11371832.0,37522879.0
